trade_id,side,volume,price,timestamp
995539403,sell,0.0480973,68739.71,2026-04-07 17:39:40.240180+0000
995539404,sell,0.00225136,68739.71,2026-04-07 17:39:40.240218+0000
995539405,sell,0.02183061,68739.99,2026-04-07 17:39:40.240289+0000
995539406,buy,0.00022297,68739.14,2026-04-07 17:39:40.240955+0000
995539407,buy,0.0009618,68739.14,2026-04-07 17:39:40.241717+0000
995539410,sell,1.7e-05,68740.54,2026-04-07 17:39:40.244243+0000
995539408,sell,0.01454753,68740.19,2026-04-07 17:39:40.244243+0000
995539409,sell,0.00072636,68740.53,2026-04-07 17:39:40.244243+0000
995539411,buy,5e-08,68742.9,2026-04-07 17:39:40.315885+0000
995539413,sell,2.3e-07,68742.99,2026-04-07 17:39:40.354148+0000
995539415,sell,0.00363976,68743.63,2026-04-07 17:39:40.354148+0000
995539412,sell,2.3e-07,68742.98,2026-04-07 17:39:40.354148+0000
995539414,sell,2.3e-07,68743.0,2026-04-07 17:39:40.354148+0000
995539416,sell,1.7e-05,68743.88,2026-04-07 17:39:40.364409+0000
995539417,buy,0.00196008,68743.78,2026-04-07 17:39:40.725615+0000
995539418,buy,0.00196008,68743.78,2026-04-07 17:39:40.726156+0000
995539419,buy,7e-08,68743.78,2026-04-07 17:39:40.738335+0000
995539420,buy,0.00404087,68743.78,2026-04-07 17:39:40.802072+0000
995539421,sell,0.000133,68743.79,2026-04-07 17:39:40.943529+0000
995539422,sell,1e-07,68743.79,2026-04-07 17:39:40.944989+0000
995539423,sell,0.00056177,68743.79,2026-04-07 17:39:40.969854+0000
995539424,buy,3e-08,68743.78,2026-04-07 17:39:41.200362+0000
995539425,buy,5e-08,68745.68,2026-04-07 17:39:41.680253+0000
995539427,buy,0.00036365,68745.68,2026-04-07 17:39:41.917363+0000
995539426,buy,0.00130672,68745.68,2026-04-07 17:39:41.917363+0000
995539428,buy,1e-08,68745.68,2026-04-07 17:39:41.918695+0000
995539429,sell,0.000196,68743.42,2026-04-07 17:39:42.103765+0000
995539430,buy,5e-08,68743.41,2026-04-07 17:39:42.129933+0000
995539431,buy,4e-08,68743.41,2026-04-07 17:39:42.609592+0000
995539432,sell,1e-07,68743.42,2026-04-07 17:39:42.612226+0000
995539433,sell,0.0007659,68743.42,2026-04-07 17:39:42.622083+0000
995539434,buy,2e-08,68744.42,2026-04-07 17:39:43.082162+0000
995539435,buy,1.9e-07,68744.42,2026-04-07 17:39:43.493225+0000
995539436,buy,0.00087113,68744.42,2026-04-07 17:39:43.699795+0000
995539437,buy,0.001525,68740.76,2026-04-07 17:39:43.711066+0000
995539438,buy,0.00058075,68742.02,2026-04-07 17:39:43.718614+0000
995539439,buy,0.0280184,68742.03,2026-04-07 17:39:43.726521+0000
995539440,buy,0.0280184,68742.02,2026-04-07 17:39:43.733791+0000
995539441,buy,0.0280184,68740.78,2026-04-07 17:39:43.735508+0000
995539442,buy,2e-08,68739.14,2026-04-07 17:39:43.961355+0000
995539443,buy,0.00367359,68739.14,2026-04-07 17:39:44.199546+0000
995539444,sell,1e-07,68739.15,2026-04-07 17:39:44.335081+0000
995539445,buy,8e-08,68739.14,2026-04-07 17:39:44.361215+0000
995539446,buy,3e-08,68739.14,2026-04-07 17:39:44.857877+0000
995539447,sell,0.00140125,68739.15,2026-04-07 17:39:44.982280+0000
995539448,sell,0.00055844,68739.15,2026-04-07 17:39:44.982280+0000
995539449,buy,2e-08,68739.14,2026-04-07 17:39:45.349627+0000
995539450,buy,0.05751046,68739.14,2026-04-07 17:39:45.710297+0000
995539451,buy,0.09787185,68739.14,2026-04-07 17:39:45.710297+0000
995539452,buy,0.00200854,68739.14,2026-04-07 17:39:45.712478+0000
995539453,buy,0.00133674,68739.14,2026-04-07 17:39:45.713739+0000
995539454,buy,0.01155903,68739.14,2026-04-07 17:39:45.713969+0000
995539455,buy,0.00086336,68739.14,2026-04-07 17:39:45.715672+0000
995539456,buy,0.00093927,68739.14,2026-04-07 17:39:45.716357+0000
995539457,buy,0.00135717,68739.14,2026-04-07 17:39:45.718215+0000
995539458,buy,0.00110621,68739.14,2026-04-07 17:39:45.720121+0000
995539459,buy,0.00231448,68739.14,2026-04-07 17:39:45.724025+0000
995539460,buy,0.01069443,68739.14,2026-04-07 17:39:45.727108+0000
995539461,buy,0.00282301,68739.14,2026-04-07 17:39:45.731140+0000
995539462,buy,3e-08,68739.14,2026-04-07 17:39:45.741436+0000
995539463,buy,0.01317377,68739.14,2026-04-07 17:39:45.748658+0000
995539464,buy,0.00215427,68739.14,2026-04-07 17:39:45.752185+0000
995539465,buy,0.0022091,68739.14,2026-04-07 17:39:45.754960+0000
995539466,sell,0.0476184,68739.15,2026-04-07 17:39:45.756085+0000
995539468,sell,0.01330874,68739.15,2026-04-07 17:39:45.756116+0000
995539467,sell,0.03910966,68739.15,2026-04-07 17:39:45.756116+0000
995539470,sell,0.0001347,68739.15,2026-04-07 17:39:45.795216+0000
995539469,sell,0.0001453,68739.15,2026-04-07 17:39:45.795216+0000
995539471,sell,1e-07,68739.15,2026-04-07 17:39:46.032396+0000
995539472,buy,4e-08,68739.14,2026-04-07 17:39:46.151018+0000
995539473,sell,0.0872864,68739.15,2026-04-07 17:39:46.177021+0000
995539474,sell,0.0001453,68739.15,2026-04-07 17:39:46.177021+0000
995539475,sell,0.00072636,68741.55,2026-04-07 17:39:46.177021+0000
995539476,sell,0.01018342,68741.56,2026-04-07 17:39:46.177021+0000
995539477,sell,0.00515712,68741.98,2026-04-07 17:39:46.177021+0000
995539478,buy,2.7e-07,68740.23,2026-04-07 17:39:46.588427+0000
995539479,sell,0.00021,68740.24,2026-04-07 17:39:46.707021+0000
995539480,buy,0.00378164,68740.23,2026-04-07 17:39:46.740211+0000
995539481,buy,0.0175,68740.16,2026-04-07 17:39:46.740211+0000
995539482,buy,1.1e-07,68739.14,2026-04-07 17:39:47.024735+0000
995539483,buy,3e-08,68739.14,2026-04-07 17:39:47.043172+0000
995539484,sell,0.00053901,68739.15,2026-04-07 17:39:47.130217+0000
995539485,buy,4e-08,68739.14,2026-04-07 17:39:47.495218+0000
995539486,sell,1e-07,68739.15,2026-04-07 17:39:47.703732+0000
995539487,buy,9e-08,68739.14,2026-04-07 17:39:47.923936+0000
995539488,buy,4e-08,68739.14,2026-04-07 17:39:48.294651+0000
995539489,buy,3e-08,68739.14,2026-04-07 17:39:48.755913+0000
995539490,buy,1.4e-07,68739.14,2026-04-07 17:39:49.188834+0000
995539491,buy,0.00939127,68739.14,2026-04-07 17:39:49.199678+0000
995539492,sell,1.67e-05,68739.15,2026-04-07 17:39:49.231308+0000
995539493,sell,1e-07,68739.15,2026-04-07 17:39:49.357484+0000
995539494,buy,1.2e-07,68739.14,2026-04-07 17:39:49.662341+0000
995539495,sell,0.0004139,68739.15,2026-04-07 17:39:50.088758+0000
995539496,buy,1.8e-07,68739.14,2026-04-07 17:39:50.253754+0000
995539497,buy,2e-08,68739.14,2026-04-07 17:39:50.700598+0000
995539498,sell,1e-07,68739.15,2026-04-07 17:39:51.052086+0000
995539499,sell,0.000237,68739.15,2026-04-07 17:39:51.065104+0000
995539500,buy,7e-08,68739.14,2026-04-07 17:39:51.282279+0000
995539501,buy,7e-08,68739.14,2026-04-07 17:39:51.708145+0000
995539502,sell,0.000123,68739.15,2026-04-07 17:39:51.761515+0000
995539503,buy,4e-08,68739.14,2026-04-07 17:39:52.198227+0000
995539504,buy,7e-08,68739.14,2026-04-07 17:39:52.682341+0000
995539505,buy,5e-08,68739.14,2026-04-07 17:39:53.111846+0000
995539506,sell,3e-05,68739.15,2026-04-07 17:39:53.555259+0000
995539507,buy,7e-08,68739.14,2026-04-07 17:39:53.569467+0000
995539508,buy,0.00043643,68739.14,2026-04-07 17:39:54.018016+0000
995539509,buy,0.0003065,68739.14,2026-04-07 17:39:54.018016+0000
995539510,buy,0.00070319,68739.14,2026-04-07 17:39:54.018016+0000
995539511,buy,0.14674594,68739.14,2026-04-07 17:39:54.018071+0000
995539512,buy,0.00149812,68739.14,2026-04-07 17:39:54.020048+0000
995539513,buy,0.0228544,68739.14,2026-04-07 17:39:54.021927+0000
995539514,buy,0.00096175,68739.14,2026-04-07 17:39:54.022018+0000
995539515,buy,0.00170447,68739.14,2026-04-07 17:39:54.027566+0000
995539516,buy,0.0024134,68739.14,2026-04-07 17:39:54.030546+0000
995539517,buy,0.0091975,68739.14,2026-04-07 17:39:54.039152+0000
995539518,buy,1.6e-07,68739.14,2026-04-07 17:39:54.043848+0000
995539519,buy,0.00772476,68739.14,2026-04-07 17:39:54.046387+0000
995539520,buy,0.00215436,68739.14,2026-04-07 17:39:54.054721+0000
995539521,buy,0.00221369,68739.14,2026-04-07 17:39:54.059314+0000
995539522,buy,0.0023,68739.14,2026-04-07 17:39:54.061548+0000
995539523,buy,0.0015521,68739.14,2026-04-07 17:39:54.063729+0000
995539524,buy,0.00128216,68739.14,2026-04-07 17:39:54.065037+0000
995539525,buy,0.0128027,68739.14,2026-04-07 17:39:54.065323+0000
995539526,buy,0.0016426,68739.14,2026-04-07 17:39:54.090360+0000
995539527,buy,0.00182992,68739.14,2026-04-07 17:39:54.093934+0000
995539528,buy,0.00329141,68739.14,2026-04-07 17:39:54.097911+0000
995539529,buy,0.14752305,68739.14,2026-04-07 17:39:54.333366+0000
995539530,buy,0.01748433,68739.14,2026-04-07 17:39:54.337445+0000
995539531,buy,0.00204272,68739.14,2026-04-07 17:39:54.339859+0000
995539532,buy,0.00231662,68739.14,2026-04-07 17:39:54.343383+0000
995539533,buy,0.00759613,68739.14,2026-04-07 17:39:54.353503+0000
995539534,buy,0.00212396,68739.14,2026-04-07 17:39:54.357672+0000
995539535,buy,0.00159314,68739.14,2026-04-07 17:39:54.360461+0000
995539536,buy,0.01860277,68739.14,2026-04-07 17:39:54.368114+0000
995539537,buy,0.02672417,68739.14,2026-04-07 17:39:54.404767+0000
995539538,buy,0.00667461,68739.14,2026-04-07 17:39:54.414125+0000
995539539,buy,0.00528119,68739.14,2026-04-07 17:39:54.421282+0000
995539540,buy,0.00269725,68739.14,2026-04-07 17:39:54.425169+0000
995539541,buy,0.00106744,68739.14,2026-04-07 17:39:54.426830+0000
995539542,buy,0.00272198,68739.14,2026-04-07 17:39:54.430342+0000
995539543,buy,0.01520557,68739.14,2026-04-07 17:39:54.451156+0000
995539544,buy,0.00239002,68739.14,2026-04-07 17:39:54.454787+0000
995539545,buy,0.00092566,68739.14,2026-04-07 17:39:54.456665+0000
995539546,buy,0.00315285,68739.14,2026-04-07 17:39:54.459924+0000
995539547,buy,0.00107932,68739.14,2026-04-07 17:39:54.462061+0000
995539548,buy,0.00879082,68739.14,2026-04-07 17:39:54.474020+0000
995539549,buy,0.02346494,68739.14,2026-04-07 17:39:54.506238+0000
995539550,buy,5e-08,68739.14,2026-04-07 17:39:54.514412+0000
995539551,buy,0.019503,68739.14,2026-04-07 17:39:54.532771+0000
995539552,buy,0.00243004,68739.14,2026-04-07 17:39:54.535851+0000
995539553,buy,0.00228774,68739.14,2026-04-07 17:39:54.539156+0000
995539554,buy,0.00238264,68739.14,2026-04-07 17:39:54.542873+0000
995539555,buy,0.00129623,68739.14,2026-04-07 17:39:54.545634+0000
995539556,buy,0.00570506,68739.14,2026-04-07 17:39:54.553270+0000
995539557,buy,0.00276936,68739.14,2026-04-07 17:39:54.556056+0000
995539558,buy,0.00129988,68739.14,2026-04-07 17:39:54.557868+0000
995539559,buy,0.00142186,68739.14,2026-04-07 17:39:54.560320+0000
995539560,buy,0.00110545,68739.14,2026-04-07 17:39:54.561400+0000
995539561,buy,0.00187669,68739.14,2026-04-07 17:39:54.563985+0000
995539562,buy,0.00265787,68739.14,2026-04-07 17:39:54.567303+0000
995539563,buy,0.00245189,68739.14,2026-04-07 17:39:54.571438+0000
995539564,buy,0.0029502,68739.14,2026-04-07 17:39:54.575269+0000
995539565,buy,0.0013102,68739.14,2026-04-07 17:39:54.576632+0000
995539566,buy,0.00329409,68739.14,2026-04-07 17:39:54.585255+0000
995539567,buy,0.002278,68739.14,2026-04-07 17:39:54.588766+0000
995539568,buy,0.00264339,68739.14,2026-04-07 17:39:54.592954+0000
995539569,buy,0.00314864,68739.14,2026-04-07 17:39:54.596438+0000
995539570,buy,0.0026051,68739.14,2026-04-07 17:39:54.600196+0000
995539571,buy,0.0026977,68739.14,2026-04-07 17:39:54.603849+0000
995539572,buy,0.00211641,68739.14,2026-04-07 17:39:54.609641+0000
995539573,buy,0.00442807,68739.14,2026-04-07 17:39:54.612975+0000
995539574,buy,0.00502271,68739.14,2026-04-07 17:39:54.615463+0000
995539575,buy,0.00214049,68739.14,2026-04-07 17:39:54.618190+0000
995539576,buy,0.01945834,68739.14,2026-04-07 17:39:54.645168+0000
995539577,buy,0.01002421,68739.14,2026-04-07 17:39:54.658866+0000
995539578,buy,7e-08,68739.14,2026-04-07 17:39:54.961025+0000
995539579,buy,9e-08,68739.14,2026-04-07 17:39:55.469160+0000
995539580,buy,1.1e-07,68739.14,2026-04-07 17:39:55.694243+0000
995539581,buy,4e-07,68739.14,2026-04-07 17:39:55.874644+0000
995539582,sell,1e-07,68739.15,2026-04-07 17:39:56.066908+0000
995539583,buy,0.14867141,68739.14,2026-04-07 17:39:56.090472+0000
995539584,buy,0.02816542,68739.14,2026-04-07 17:39:56.091718+0000
995539585,buy,0.01646032,68739.14,2026-04-07 17:39:56.096107+0000
995539586,buy,0.00452373,68739.14,2026-04-07 17:39:56.096243+0000
995539587,buy,0.00096697,68739.14,2026-04-07 17:39:56.097875+0000
995539588,buy,0.02475053,68739.14,2026-04-07 17:39:56.103809+0000
995539589,buy,0.00120839,68739.14,2026-04-07 17:39:56.105434+0000
995539590,buy,0.01066626,68739.14,2026-04-07 17:39:56.120973+0000
995539591,buy,0.01460028,68739.14,2026-04-07 17:39:56.126691+0000
995539593,buy,0.0003065,68739.1,2026-04-07 17:39:56.128062+0000
995539592,buy,0.01634954,68739.14,2026-04-07 17:39:56.128062+0000
995539594,buy,0.0015,68738.1,2026-04-07 17:39:56.130974+0000
995539595,buy,0.01304797,68738.1,2026-04-07 17:39:56.132034+0000
995539596,buy,2e-08,68737.2,2026-04-07 17:39:56.351214+0000
995539598,buy,0.17056721,68737.2,2026-04-07 17:39:56.498130+0000
995539597,buy,1.698e-05,68737.2,2026-04-07 17:39:56.498130+0000
995539599,buy,1.7e-05,68733.86,2026-04-07 17:39:56.659600+0000
995539600,buy,7e-08,68730.52,2026-04-07 17:39:56.791674+0000
995539601,buy,1.3e-07,68730.52,2026-04-07 17:39:57.288136+0000
995539602,buy,5e-08,68730.52,2026-04-07 17:39:57.727245+0000
995539603,buy,1.675e-05,68730.52,2026-04-07 17:39:57.941953+0000
995539604,buy,3.491e-05,68728.84,2026-04-07 17:39:57.941953+0000
995539605,buy,1.7e-05,68727.18,2026-04-07 17:39:57.941953+0000
995539606,buy,0.01,68725.0,2026-04-07 17:39:57.941953+0000
995539608,buy,0.00388,68723.7,2026-04-07 17:39:57.942170+0000
995539607,buy,1.7e-05,68723.84,2026-04-07 17:39:57.942170+0000
995539609,sell,0.02847,68720.78,2026-04-07 17:39:58.146855+0000
995539610,sell,0.0214484,68720.78,2026-04-07 17:39:58.146855+0000
995539611,sell,0.0092616,68720.78,2026-04-07 17:39:58.147123+0000
995539612,sell,0.02182894,68720.78,2026-04-07 17:39:58.147123+0000
995539613,sell,0.00036379,68720.78,2026-04-07 17:39:58.147123+0000
995539614,sell,0.000387,68723.04,2026-04-07 17:39:58.212847+0000
995539615,buy,3e-08,68723.03,2026-04-07 17:39:58.297629+0000
995539618,buy,0.01,68715.0,2026-04-07 17:39:58.669927+0000
995539616,buy,1.7e-05,68720.5,2026-04-07 17:39:58.669927+0000
995539617,buy,1.7e-05,68717.16,2026-04-07 17:39:58.669927+0000
995539619,buy,1.7e-05,68713.82,2026-04-07 17:39:58.691130+0000
995539620,buy,0.00104089,68710.88,2026-04-07 17:39:58.694535+0000
995539621,buy,1.7e-05,68710.48,2026-04-07 17:39:58.694535+0000
995539622,buy,0.00388,68708.4,2026-04-07 17:39:58.704499+0000
995539623,buy,9e-08,68708.0,2026-04-07 17:39:58.726790+0000
995539624,sell,0.000241,68708.01,2026-04-07 17:39:58.932121+0000
995539625,sell,0.0500184,68708.01,2026-04-07 17:39:58.942696+0000
995539626,sell,0.03706666,68708.01,2026-04-07 17:39:58.942731+0000
995539627,buy,1.5e-07,68713.18,2026-04-07 17:39:59.210139+0000
995539628,buy,0.00032325,68714.21,2026-04-07 17:39:59.322860+0000
995539629,buy,3e-08,68714.21,2026-04-07 17:39:59.701642+0000
995539630,buy,2e-08,68714.21,2026-04-07 17:40:00.200237+0000
995539631,buy,4e-08,68712.3,2026-04-07 17:40:00.874381+0000
995539632,sell,0.00072636,68712.31,2026-04-07 17:40:00.938368+0000
995539633,sell,0.02182983,68712.31,2026-04-07 17:40:00.938368+0000
995539634,sell,0.00083216,68712.31,2026-04-07 17:40:00.938368+0000
995539635,sell,0.02368091,68712.76,2026-04-07 17:40:00.938368+0000
995539636,sell,2.818e-05,68712.76,2026-04-07 17:40:00.938368+0000
995539639,sell,0.0101874,68714.72,2026-04-07 17:40:00.938768+0000
995539640,sell,0.20373854,68714.97,2026-04-07 17:40:00.938768+0000
995539638,sell,2.3e-07,68713.79,2026-04-07 17:40:00.938768+0000
995539637,sell,0.08731885,68713.68,2026-04-07 17:40:00.938768+0000
995539641,sell,0.08731885,68714.97,2026-04-07 17:40:00.938926+0000
995539642,sell,0.01318115,68716.11,2026-04-07 17:40:00.938926+0000
995539643,sell,0.05951885,68716.11,2026-04-07 17:40:00.943319+0000
995539644,sell,0.00070686,68720.44,2026-04-07 17:40:00.988459+0000
995539645,buy,5e-08,68719.96,2026-04-07 17:40:01.270107+0000
995539646,buy,2e-08,68719.96,2026-04-07 17:40:01.771403+0000
995539650,sell,2.3e-07,68720.52,2026-04-07 17:40:02.160803+0000
995539651,sell,0.0509727,68720.91,2026-04-07 17:40:02.160803+0000
995539648,sell,2.824e-05,68720.5,2026-04-07 17:40:02.160803+0000
995539647,sell,1.7e-05,68720.5,2026-04-07 17:40:02.160803+0000
995539649,sell,2.3e-07,68720.51,2026-04-07 17:40:02.160803+0000
995539652,sell,0.03633697,68720.91,2026-04-07 17:40:02.160852+0000
995539653,sell,0.00072636,68722.46,2026-04-07 17:40:02.210822+0000
995539654,buy,2e-08,68723.83,2026-04-07 17:40:02.553356+0000
995539655,sell,1e-07,68723.84,2026-04-07 17:40:02.729526+0000
995539656,buy,4e-08,68723.83,2026-04-07 17:40:03.159441+0000
995539657,buy,4e-08,68723.83,2026-04-07 17:40:03.649592+0000
995539658,buy,1.2e-07,68721.42,2026-04-07 17:40:04.098759+0000
995539659,buy,0.00029124,68721.42,2026-04-07 17:40:04.404110+0000
995539660,sell,1e-07,68721.43,2026-04-07 17:40:04.433012+0000
995539661,buy,0.001521,68721.42,2026-04-07 17:40:04.529971+0000
995539662,buy,3e-08,68716.91,2026-04-07 17:40:04.598405+0000
995539663,sell,6.9e-05,68716.92,2026-04-07 17:40:05.063869+0000
995539664,buy,2e-08,68716.91,2026-04-07 17:40:05.082475+0000
995539682,buy,0.09186067,68708.08,2026-04-07 17:40:05.196072+0000
995539681,buy,0.0178259,68709.28,2026-04-07 17:40:05.196072+0000
995539680,buy,0.01,68710.0,2026-04-07 17:40:05.196072+0000
995539679,buy,0.0278,68710.0,2026-04-07 17:40:05.196072+0000
995539678,buy,0.13948981,68710.01,2026-04-07 17:40:05.196072+0000
995539677,buy,0.02183061,68710.02,2026-04-07 17:40:05.196072+0000
995539676,buy,1.7e-05,68710.48,2026-04-07 17:40:05.196072+0000
995539675,buy,0.0127334,68711.26,2026-04-07 17:40:05.196072+0000
995539674,buy,0.0278,68712.0,2026-04-07 17:40:05.196072+0000
995539672,buy,0.0238434,68712.06,2026-04-07 17:40:05.196072+0000
995539671,buy,0.5,68713.07,2026-04-07 17:40:05.196072+0000
995539670,buy,1.7e-05,68713.82,2026-04-07 17:40:05.196072+0000
995539669,buy,0.0278,68714.0,2026-04-07 17:40:05.196072+0000
995539668,buy,0.01018672,68714.5,2026-04-07 17:40:05.196072+0000
995539667,buy,0.0293184,68716.82,2026-04-07 17:40:05.196072+0000
995539666,buy,0.001521,68716.91,2026-04-07 17:40:05.196072+0000
995539665,buy,0.02931835,68716.91,2026-04-07 17:40:05.196072+0000
995539673,buy,0.02863774,68712.06,2026-04-07 17:40:05.196072+0000
995539683,buy,0.0141,68715.73,2026-04-07 17:40:05.201284+0000
995539684,buy,2e-08,68711.26,2026-04-07 17:40:05.598612+0000
995539686,sell,0.00766538,68711.27,2026-04-07 17:40:05.611444+0000
995539685,sell,0.02183132,68711.27,2026-04-07 17:40:05.611444+0000
995539687,buy,0.0292184,68712.52,2026-04-07 17:40:05.788772+0000
995539689,sell,0.02183217,68712.53,2026-04-07 17:40:05.926783+0000
995539688,sell,0.00511025,68712.52,2026-04-07 17:40:05.926783+0000
995539690,buy,3e-08,68716.91,2026-04-07 17:40:06.001365+0000
995539691,sell,1e-07,68716.91,2026-04-07 17:40:06.083316+0000
995539692,buy,0.0017661,68715.4,2026-04-07 17:40:06.454279+0000
995539693,buy,4e-08,68715.4,2026-04-07 17:40:06.461377+0000
995539694,buy,2e-08,68711.65,2026-04-07 17:40:06.931760+0000
995539695,buy,2e-08,68710.5,2026-04-07 17:40:07.404227+0000
995539696,buy,0.01767537,68708.01,2026-04-07 17:40:07.582948+0000
995539697,buy,0.01124303,68708.01,2026-04-07 17:40:07.583702+0000
995539698,buy,0.00017537,68708.0,2026-04-07 17:40:07.583702+0000
995539699,sell,1e-07,68708.02,2026-04-07 17:40:07.822345+0000
995539700,buy,4e-08,68708.01,2026-04-07 17:40:07.825528+0000
995539701,sell,0.00690177,68708.02,2026-04-07 17:40:07.872503+0000
995539702,sell,2.354e-05,68708.02,2026-04-07 17:40:07.907532+0000
995539703,buy,3e-08,68708.01,2026-04-07 17:40:08.341120+0000
995539704,buy,6e-08,68708.01,2026-04-07 17:40:08.797667+0000
995539705,sell,0.00282808,68708.02,2026-04-07 17:40:09.242761+0000
995539706,buy,3e-08,68708.01,2026-04-07 17:40:09.273716+0000
995539707,sell,0.00720362,68708.02,2026-04-07 17:40:09.515355+0000
995539708,sell,1e-07,68708.02,2026-04-07 17:40:09.522151+0000
995539710,buy,0.00018657,68708.01,2026-04-07 17:40:10.068915+0000
995539709,buy,2.659e-05,68708.01,2026-04-07 17:40:10.068915+0000
995539711,buy,1e-07,68708.01,2026-04-07 17:40:10.100405+0000
995539713,buy,1.7e-05,68707.14,2026-04-07 17:40:10.296356+0000
995539712,buy,3.507e-05,68708.0,2026-04-07 17:40:10.296356+0000
995539714,buy,8e-08,68704.15,2026-04-07 17:40:10.506030+0000
995539715,buy,8e-08,68704.15,2026-04-07 17:40:11.003228+0000
995539716,sell,1e-07,68704.16,2026-04-07 17:40:11.168589+0000
995539717,buy,9e-08,68704.15,2026-04-07 17:40:11.488545+0000
995539718,buy,4.464e-05,68704.15,2026-04-07 17:40:11.994779+0000
995539719,buy,0.00024936,68704.15,2026-04-07 17:40:11.994779+0000
995539720,buy,2e-08,68704.15,2026-04-07 17:40:12.030701+0000
995539721,buy,0.0004,68704.15,2026-04-07 17:40:12.039716+0000
995539723,buy,3.507e-05,68704.15,2026-04-07 17:40:12.039868+0000
995539724,buy,2.668e-05,68704.15,2026-04-07 17:40:12.039868+0000
995539725,buy,1.1e-07,68704.15,2026-04-07 17:40:12.039868+0000
995539722,buy,0.00184214,68704.15,2026-04-07 17:40:12.039868+0000
995539726,buy,1.7e-05,68703.8,2026-04-07 17:40:12.040323+0000
995539727,buy,0.01455538,68703.11,2026-04-07 17:40:12.040323+0000
995539728,buy,0.00152,68702.81,2026-04-07 17:40:12.040323+0000
995539729,buy,0.0114,68702.22,2026-04-07 17:40:12.040323+0000
995539730,buy,0.0114,68702.22,2026-04-07 17:40:12.040323+0000
995539735,buy,0.1135429,68696.5,2026-04-07 17:40:12.044285+0000
995539734,buy,1.7e-05,68697.12,2026-04-07 17:40:12.044285+0000
995539732,buy,0.0002911,68698.93,2026-04-07 17:40:12.044285+0000
995539733,buy,0.01273576,68698.5,2026-04-07 17:40:12.044285+0000
995539731,buy,1.7e-05,68700.46,2026-04-07 17:40:12.044285+0000
995539736,buy,0.0218325,68695.72,2026-04-07 17:40:12.045044+0000
995539737,sell,4.219e-05,68695.08,2026-04-07 17:40:12.171048+0000
995539738,sell,0.000807,68695.08,2026-04-07 17:40:12.324010+0000
995539739,sell,0.02762081,68695.08,2026-04-07 17:40:12.341631+0000
995539740,sell,0.00765206,68695.08,2026-04-07 17:40:12.341631+0000
995539741,sell,0.00103683,68695.08,2026-04-07 17:40:12.341631+0000
995539742,buy,0.00170498,68695.5,2026-04-07 17:40:12.385852+0000
995539743,buy,5e-08,68695.5,2026-04-07 17:40:12.457475+0000
995539744,sell,0.00510137,68695.51,2026-04-07 17:40:12.526282+0000
995539746,sell,0.0025431,68700.0,2026-04-07 17:40:12.723484+0000
995539745,sell,0.0017,68700.0,2026-04-07 17:40:12.723484+0000
995539748,buy,0.0291184,68699.99,2026-04-07 17:40:12.864614+0000
995539749,buy,0.0239,68696.0,2026-04-07 17:40:12.864614+0000
995539750,buy,0.00152,68695.07,2026-04-07 17:40:12.864614+0000
995539751,buy,2.925e-05,68695.07,2026-04-07 17:40:12.864614+0000
995539752,buy,0.01253388,68694.46,2026-04-07 17:40:12.864614+0000
995539747,buy,0.02183275,68699.99,2026-04-07 17:40:12.864614+0000
995539753,sell,1.412e-05,68699.97,2026-04-07 17:40:12.871998+0000
995539754,buy,4e-08,68699.96,2026-04-07 17:40:12.874522+0000
995539755,sell,1e-07,68699.97,2026-04-07 17:40:12.901209+0000
995539756,sell,0.00043229,68694.05,2026-04-07 17:40:12.999819+0000
995539757,sell,2.9e-07,68694.05,2026-04-07 17:40:13.106928+0000
995539758,sell,7.205e-05,68693.79,2026-04-07 17:40:13.249536+0000
995539759,buy,5e-08,68693.78,2026-04-07 17:40:13.409103+0000
995539760,sell,2.9e-07,68693.79,2026-04-07 17:40:13.659297+0000
995539761,buy,5e-08,68693.78,2026-04-07 17:40:13.868594+0000
995539762,buy,1.69e-05,68693.78,2026-04-07 17:40:13.895589+0000
995539763,buy,0.01468299,68693.78,2026-04-07 17:40:13.895589+0000
995539764,sell,2.094e-05,68693.79,2026-04-07 17:40:13.988401+0000
995539765,buy,5e-08,68693.78,2026-04-07 17:40:14.387325+0000
995539770,sell,5.65e-05,68693.8,2026-04-07 17:40:14.630292+0000
995539769,sell,2.3e-07,68693.8,2026-04-07 17:40:14.630292+0000
995539767,sell,0.0006031,68693.79,2026-04-07 17:40:14.630292+0000
995539766,sell,0.00337997,68693.79,2026-04-07 17:40:14.630292+0000
995539768,sell,2.3e-07,68693.79,2026-04-07 17:40:14.630292+0000
995539771,sell,0.00043643,68695.08,2026-04-07 17:40:14.643031+0000
995539772,buy,2e-08,68696.49,2026-04-07 17:40:15.092648+0000
995539773,buy,7e-08,68696.49,2026-04-07 17:40:15.602116+0000
995539774,sell,4.2e-05,68696.5,2026-04-07 17:40:15.951992+0000
995539775,buy,3e-08,68696.49,2026-04-07 17:40:16.032849+0000
995539776,sell,1e-07,68696.5,2026-04-07 17:40:16.198855+0000
995539777,buy,6e-08,68696.49,2026-04-07 17:40:16.647767+0000
995539778,sell,7e-05,68696.5,2026-04-07 17:40:16.881511+0000
995539779,buy,4e-08,68696.49,2026-04-07 17:40:17.095140+0000
995539780,sell,0.00014412,68696.5,2026-04-07 17:40:17.344836+0000
995539781,buy,5e-08,68696.49,2026-04-07 17:40:17.583717+0000
